"REF_AREA","INDICATOR","GENDER","AGE_CLASS","CITIZENSHIP","OBS_VALUE"
"034028","RESPOP_AV","M","Y90-99","TOTAL","12"
"034028","RESPOP_AV","T","TOTAL","FRGAPO","85"
"034028","RESPOP_AV","T","TOTAL","ITL","883"
"034028","RESPOP_AV","T","TOTAL","TOTAL","968"
"034028","RESPOP_AV","T","Y_GE100","ITL","2"
"034028","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034028","RESPOP_AV","T","Y0-9","FRGAPO","8"
"034028","RESPOP_AV","T","Y0-9","ITL","43"
"034028","RESPOP_AV","T","Y0-9","TOTAL","51"
"034028","RESPOP_AV","T","Y10-19","FRGAPO","4"
"034028","RESPOP_AV","T","Y10-19","ITL","73"
"034028","RESPOP_AV","T","Y10-19","TOTAL","77"
"034028","RESPOP_AV","T","Y20-29","FRGAPO","14"
"034028","RESPOP_AV","T","Y20-29","ITL","78"
"034028","RESPOP_AV","T","Y20-29","TOTAL","92"
"034028","RESPOP_AV","T","Y30-39","FRGAPO","18"
"034028","RESPOP_AV","T","Y30-39","ITL","47"
"034028","RESPOP_AV","T","Y30-39","TOTAL","65"
"034028","RESPOP_AV","T","Y40-49","FRGAPO","19"
"034028","RESPOP_AV","T","Y40-49","ITL","114"
"034028","RESPOP_AV","T","Y40-49","TOTAL","133"
"034028","RESPOP_AV","T","Y50-59","FRGAPO","7"
"034028","RESPOP_AV","T","Y50-59","ITL","141"
"034028","RESPOP_AV","T","Y50-59","TOTAL","148"
"034028","RESPOP_AV","T","Y60-69","FRGAPO","8"
"034028","RESPOP_AV","T","Y60-69","ITL","134"
"034028","RESPOP_AV","T","Y60-69","TOTAL","142"
"034028","RESPOP_AV","T","Y70-79","FRGAPO","5"
"034028","RESPOP_AV","T","Y70-79","ITL","139"
"034028","RESPOP_AV","T","Y70-79","TOTAL","144"
"034028","RESPOP_AV","T","Y80-89","FRGAPO","2"
"034028","RESPOP_AV","T","Y80-89","ITL","84"
"034028","RESPOP_AV","T","Y80-89","TOTAL","86"
"034028","RESPOP_AV","T","Y90-99","ITL","28"
"034028","RESPOP_AV","T","Y90-99","TOTAL","28"
"034030","RESPOP_AV","F","TOTAL","FRGAPO","208"
"034030","RESPOP_AV","F","TOTAL","ITL","1278"
"034030","RESPOP_AV","F","TOTAL","TOTAL","1486"
"034030","RESPOP_AV","F","Y_GE100","ITL","1"
"034030","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034030","RESPOP_AV","F","Y0-9","FRGAPO","28"
"034030","RESPOP_AV","F","Y0-9","ITL","85"
"034030","RESPOP_AV","F","Y0-9","TOTAL","113"
"034030","RESPOP_AV","F","Y10-19","FRGAPO","16"
"034030","RESPOP_AV","F","Y10-19","ITL","106"
"034030","RESPOP_AV","F","Y10-19","TOTAL","122"
"034030","RESPOP_AV","F","Y20-29","FRGAPO","31"
"034030","RESPOP_AV","F","Y20-29","ITL","110"
"034030","RESPOP_AV","F","Y20-29","TOTAL","141"
"034030","RESPOP_AV","F","Y30-39","FRGAPO","42"
"034030","RESPOP_AV","F","Y30-39","ITL","93"
"034030","RESPOP_AV","F","Y30-39","TOTAL","135"
"034030","RESPOP_AV","F","Y40-49","FRGAPO","44"
"034030","RESPOP_AV","F","Y40-49","ITL","161"
"034030","RESPOP_AV","F","Y40-49","TOTAL","205"
"034030","RESPOP_AV","F","Y50-59","FRGAPO","28"
"034030","RESPOP_AV","F","Y50-59","ITL","227"
"034030","RESPOP_AV","F","Y50-59","TOTAL","255"
"034030","RESPOP_AV","F","Y60-69","FRGAPO","13"
"034030","RESPOP_AV","F","Y60-69","ITL","173"
"034030","RESPOP_AV","F","Y60-69","TOTAL","186"
"034030","RESPOP_AV","F","Y70-79","FRGAPO","5"
"034030","RESPOP_AV","F","Y70-79","ITL","153"
"034030","RESPOP_AV","F","Y70-79","TOTAL","158"
"034030","RESPOP_AV","F","Y80-89","FRGAPO","1"
"034030","RESPOP_AV","F","Y80-89","ITL","131"
"034030","RESPOP_AV","F","Y80-89","TOTAL","132"
"034030","RESPOP_AV","F","Y90-99","ITL","38"
"034030","RESPOP_AV","F","Y90-99","TOTAL","38"
"034030","RESPOP_AV","M","TOTAL","FRGAPO","181"
"034030","RESPOP_AV","M","TOTAL","ITL","1280"
"034030","RESPOP_AV","M","TOTAL","TOTAL","1461"
"034030","RESPOP_AV","M","Y0-9","FRGAPO","28"
"034030","RESPOP_AV","M","Y0-9","ITL","78"
"034030","RESPOP_AV","M","Y0-9","TOTAL","106"
"034030","RESPOP_AV","M","Y10-19","FRGAPO","17"
"034030","RESPOP_AV","M","Y10-19","ITL","129"
"034030","RESPOP_AV","M","Y10-19","TOTAL","146"
"034030","RESPOP_AV","M","Y20-29","FRGAPO","24"
"034030","RESPOP_AV","M","Y20-29","ITL","122"
"034030","RESPOP_AV","M","Y20-29","TOTAL","146"
"034030","RESPOP_AV","M","Y30-39","FRGAPO","36"
"034030","RESPOP_AV","M","Y30-39","ITL","111"
"034030","RESPOP_AV","M","Y30-39","TOTAL","147"
"034030","RESPOP_AV","M","Y40-49","FRGAPO","38"
"034030","RESPOP_AV","M","Y40-49","ITL","161"
"034030","RESPOP_AV","M","Y40-49","TOTAL","199"
"034030","RESPOP_AV","M","Y50-59","FRGAPO","31"
"034030","RESPOP_AV","M","Y50-59","ITL","236"
"034030","RESPOP_AV","M","Y50-59","TOTAL","267"
"034030","RESPOP_AV","M","Y60-69","FRGAPO","5"
"034030","RESPOP_AV","M","Y60-69","ITL","207"
"034030","RESPOP_AV","M","Y60-69","TOTAL","212"
"034030","RESPOP_AV","M","Y70-79","FRGAPO","2"
"034030","RESPOP_AV","M","Y70-79","ITL","145"
"034030","RESPOP_AV","M","Y70-79","TOTAL","147"
"034030","RESPOP_AV","M","Y80-89","ITL","79"
"034030","RESPOP_AV","M","Y80-89","TOTAL","79"
"034030","RESPOP_AV","M","Y90-99","ITL","12"
"034030","RESPOP_AV","M","Y90-99","TOTAL","12"
"034030","RESPOP_AV","T","TOTAL","FRGAPO","389"
"034030","RESPOP_AV","T","TOTAL","ITL","2558"
"034030","RESPOP_AV","T","TOTAL","TOTAL","2947"
"034030","RESPOP_AV","T","Y_GE100","ITL","1"
"034030","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034030","RESPOP_AV","T","Y0-9","FRGAPO","56"
"034030","RESPOP_AV","T","Y0-9","ITL","163"
"034030","RESPOP_AV","T","Y0-9","TOTAL","219"
"034030","RESPOP_AV","T","Y10-19","FRGAPO","33"
"034030","RESPOP_AV","T","Y10-19","ITL","235"
"034030","RESPOP_AV","T","Y10-19","TOTAL","268"
"034030","RESPOP_AV","T","Y20-29","FRGAPO","55"
"034030","RESPOP_AV","T","Y20-29","ITL","232"
"034030","RESPOP_AV","T","Y20-29","TOTAL","287"
"034030","RESPOP_AV","T","Y30-39","FRGAPO","78"
"034030","RESPOP_AV","T","Y30-39","ITL","204"
"034030","RESPOP_AV","T","Y30-39","TOTAL","282"
"034030","RESPOP_AV","T","Y40-49","FRGAPO","82"
"034030","RESPOP_AV","T","Y40-49","ITL","322"
"034030","RESPOP_AV","T","Y40-49","TOTAL","404"
"034030","RESPOP_AV","T","Y50-59","FRGAPO","59"
"034030","RESPOP_AV","T","Y50-59","ITL","463"
"034030","RESPOP_AV","T","Y50-59","TOTAL","522"
"034030","RESPOP_AV","T","Y60-69","FRGAPO","18"
"034030","RESPOP_AV","T","Y60-69","ITL","380"
"034030","RESPOP_AV","T","Y60-69","TOTAL","398"
"034030","RESPOP_AV","T","Y70-79","FRGAPO","7"
"034030","RESPOP_AV","T","Y70-79","ITL","298"
"034030","RESPOP_AV","T","Y70-79","TOTAL","305"
"034030","RESPOP_AV","T","Y80-89","FRGAPO","1"
"034030","RESPOP_AV","T","Y80-89","ITL","210"
"034030","RESPOP_AV","T","Y80-89","TOTAL","211"
"034030","RESPOP_AV","T","Y90-99","ITL","50"
"034030","RESPOP_AV","T","Y90-99","TOTAL","50"
"034031","RESPOP_AV","F","TOTAL","FRGAPO","397"
"034031","RESPOP_AV","F","TOTAL","ITL","2493"
"034031","RESPOP_AV","F","TOTAL","TOTAL","2890"
"034031","RESPOP_AV","F","Y_GE100","ITL","2"
"034031","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034031","RESPOP_AV","F","Y0-9","FRGAPO","57"
"034031","RESPOP_AV","F","Y0-9","ITL","189"
"034031","RESPOP_AV","F","Y0-9","TOTAL","246"
"034031","RESPOP_AV","F","Y10-19","FRGAPO","45"
"034031","RESPOP_AV","F","Y10-19","ITL","235"
"034031","RESPOP_AV","F","Y10-19","TOTAL","280"
"034031","RESPOP_AV","F","Y20-29","FRGAPO","56"
"034031","RESPOP_AV","F","Y20-29","ITL","226"
"034031","RESPOP_AV","F","Y20-29","TOTAL","282"
"034031","RESPOP_AV","F","Y30-39","FRGAPO","86"
"034031","RESPOP_AV","F","Y30-39","ITL","218"
"034031","RESPOP_AV","F","Y30-39","TOTAL","304"
"034031","RESPOP_AV","F","Y40-49","FRGAPO","77"
"034031","RESPOP_AV","F","Y40-49","ITL","356"
"034031","RESPOP_AV","F","Y40-49","TOTAL","433"
"034031","RESPOP_AV","F","Y50-59","FRGAPO","43"
"034031","RESPOP_AV","F","Y50-59","ITL","448"
"034031","RESPOP_AV","F","Y50-59","TOTAL","491"
"034031","RESPOP_AV","F","Y60-69","FRGAPO","28"
"034031","RESPOP_AV","F","Y60-69","ITL","329"
"034031","RESPOP_AV","F","Y60-69","TOTAL","357"
"034031","RESPOP_AV","F","Y70-79","FRGAPO","3"
"034031","RESPOP_AV","F","Y70-79","ITL","267"
"034031","RESPOP_AV","F","Y70-79","TOTAL","270"
"034031","RESPOP_AV","F","Y80-89","FRGAPO","1"
"034031","RESPOP_AV","F","Y80-89","ITL","175"
"034031","RESPOP_AV","F","Y80-89","TOTAL","176"
"034031","RESPOP_AV","F","Y90-99","FRGAPO","1"
"034031","RESPOP_AV","F","Y90-99","ITL","48"
"034031","RESPOP_AV","F","Y90-99","TOTAL","49"
"034031","RESPOP_AV","M","TOTAL","FRGAPO","475"
"034031","RESPOP_AV","M","TOTAL","ITL","2584"
"034031","RESPOP_AV","M","TOTAL","TOTAL","3059"
"034031","RESPOP_AV","M","Y0-9","FRGAPO","56"
"034031","RESPOP_AV","M","Y0-9","ITL","200"
"034031","RESPOP_AV","M","Y0-9","TOTAL","256"
"034031","RESPOP_AV","M","Y10-19","FRGAPO","37"
"034031","RESPOP_AV","M","Y10-19","ITL","267"
"034031","RESPOP_AV","M","Y10-19","TOTAL","304"
"034031","RESPOP_AV","M","Y20-29","FRGAPO","95"
"034031","RESPOP_AV","M","Y20-29","ITL","233"
"034031","RESPOP_AV","M","Y20-29","TOTAL","328"
"034031","RESPOP_AV","M","Y30-39","FRGAPO","99"
"034031","RESPOP_AV","M","Y30-39","ITL","234"
"034031","RESPOP_AV","M","Y30-39","TOTAL","333"
"034031","RESPOP_AV","M","Y40-49","FRGAPO","97"
"034031","RESPOP_AV","M","Y40-49","ITL","373"
"034031","RESPOP_AV","M","Y40-49","TOTAL","470"
"034031","RESPOP_AV","M","Y50-59","FRGAPO","59"
"034031","RESPOP_AV","M","Y50-59","ITL","490"
"034031","RESPOP_AV","M","Y50-59","TOTAL","549"
"034031","RESPOP_AV","M","Y60-69","FRGAPO","23"
"034031","RESPOP_AV","M","Y60-69","ITL","329"
"034031","RESPOP_AV","M","Y60-69","TOTAL","352"
"034031","RESPOP_AV","M","Y70-79","FRGAPO","6"
"034031","RESPOP_AV","M","Y70-79","ITL","282"
"034031","RESPOP_AV","M","Y70-79","TOTAL","288"
"034031","RESPOP_AV","M","Y80-89","FRGAPO","3"
"034031","RESPOP_AV","M","Y80-89","ITL","153"
"034031","RESPOP_AV","M","Y80-89","TOTAL","156"
"034031","RESPOP_AV","M","Y90-99","ITL","23"
"034031","RESPOP_AV","M","Y90-99","TOTAL","23"
"034031","RESPOP_AV","T","TOTAL","FRGAPO","872"
"034031","RESPOP_AV","T","TOTAL","ITL","5077"
"034031","RESPOP_AV","T","TOTAL","TOTAL","5949"
"034031","RESPOP_AV","T","Y_GE100","ITL","2"
"034031","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034031","RESPOP_AV","T","Y0-9","FRGAPO","113"
"034031","RESPOP_AV","T","Y0-9","ITL","389"
"034031","RESPOP_AV","T","Y0-9","TOTAL","502"
"034031","RESPOP_AV","T","Y10-19","FRGAPO","82"
"034031","RESPOP_AV","T","Y10-19","ITL","502"
"034031","RESPOP_AV","T","Y10-19","TOTAL","584"
"034031","RESPOP_AV","T","Y20-29","FRGAPO","151"
"034031","RESPOP_AV","T","Y20-29","ITL","459"
"034031","RESPOP_AV","T","Y20-29","TOTAL","610"
"034031","RESPOP_AV","T","Y30-39","FRGAPO","185"
"034031","RESPOP_AV","T","Y30-39","ITL","452"
"034031","RESPOP_AV","T","Y30-39","TOTAL","637"
"034031","RESPOP_AV","T","Y40-49","FRGAPO","174"
"034031","RESPOP_AV","T","Y40-49","ITL","729"
"034031","RESPOP_AV","T","Y40-49","TOTAL","903"
"034031","RESPOP_AV","T","Y50-59","FRGAPO","102"
"034031","RESPOP_AV","T","Y50-59","ITL","938"
"034031","RESPOP_AV","T","Y50-59","TOTAL","1040"
"034031","RESPOP_AV","T","Y60-69","FRGAPO","51"
"034031","RESPOP_AV","T","Y60-69","ITL","658"
"034031","RESPOP_AV","T","Y60-69","TOTAL","709"
"034031","RESPOP_AV","T","Y70-79","FRGAPO","9"
"034031","RESPOP_AV","T","Y70-79","ITL","549"
"034031","RESPOP_AV","T","Y70-79","TOTAL","558"
"034031","RESPOP_AV","T","Y80-89","FRGAPO","4"
"034031","RESPOP_AV","T","Y80-89","ITL","328"
"034031","RESPOP_AV","T","Y80-89","TOTAL","332"
"034031","RESPOP_AV","T","Y90-99","FRGAPO","1"
"034031","RESPOP_AV","T","Y90-99","ITL","71"
"034031","RESPOP_AV","T","Y90-99","TOTAL","72"
"034032","RESPOP_AV","F","TOTAL","FRGAPO","1513"
"034032","RESPOP_AV","F","TOTAL","ITL","8646"
"034032","RESPOP_AV","F","TOTAL","TOTAL","10159"
"034032","RESPOP_AV","F","Y_GE100","ITL","8"
"034032","RESPOP_AV","F","Y_GE100","TOTAL","8"
"034032","RESPOP_AV","F","Y0-9","FRGAPO","199"
"034032","RESPOP_AV","F","Y0-9","ITL","561"
"034032","RESPOP_AV","F","Y0-9","TOTAL","760"
"034032","RESPOP_AV","F","Y10-19","FRGAPO","132"
"034032","RESPOP_AV","F","Y10-19","ITL","734"
"034032","RESPOP_AV","F","Y10-19","TOTAL","866"
"034032","RESPOP_AV","F","Y20-29","FRGAPO","220"
"034032","RESPOP_AV","F","Y20-29","ITL","719"
"034032","RESPOP_AV","F","Y20-29","TOTAL","939"
"034032","RESPOP_AV","F","Y30-39","FRGAPO","303"
"034032","RESPOP_AV","F","Y30-39","ITL","749"
"034032","RESPOP_AV","F","Y30-39","TOTAL","1052"
"034032","RESPOP_AV","F","Y40-49","FRGAPO","255"
"034032","RESPOP_AV","F","Y40-49","ITL","986"
"034032","RESPOP_AV","F","Y40-49","TOTAL","1241"
"034032","RESPOP_AV","F","Y50-59","FRGAPO","220"
"034032","RESPOP_AV","F","Y50-59","ITL","1498"
"034032","RESPOP_AV","F","Y50-59","TOTAL","1718"
"034032","RESPOP_AV","F","Y60-69","FRGAPO","112"
"034032","RESPOP_AV","F","Y60-69","ITL","1260"
"034032","RESPOP_AV","F","Y60-69","TOTAL","1372"
"034032","RESPOP_AV","F","Y70-79","FRGAPO","55"
"034032","RESPOP_AV","F","Y70-79","ITL","1046"
"034032","RESPOP_AV","F","Y70-79","TOTAL","1101"
"034032","RESPOP_AV","F","Y80-89","FRGAPO","15"
"034032","RESPOP_AV","F","Y80-89","ITL","838"
"034032","RESPOP_AV","F","Y80-89","TOTAL","853"
"034032","RESPOP_AV","F","Y90-99","FRGAPO","2"
"034032","RESPOP_AV","F","Y90-99","ITL","247"
"034032","RESPOP_AV","F","Y90-99","TOTAL","249"
"034032","RESPOP_AV","M","TOTAL","FRGAPO","1712"
"034032","RESPOP_AV","M","TOTAL","ITL","8439"
"034032","RESPOP_AV","M","TOTAL","TOTAL","10151"
"034032","RESPOP_AV","M","Y_GE100","ITL","2"
"034032","RESPOP_AV","M","Y_GE100","TOTAL","2"
"034032","RESPOP_AV","M","Y0-9","FRGAPO","209"
"034032","RESPOP_AV","M","Y0-9","ITL","563"
"034032","RESPOP_AV","M","Y0-9","TOTAL","772"
"034032","RESPOP_AV","M","Y10-19","FRGAPO","167"
"034032","RESPOP_AV","M","Y10-19","ITL","760"
"034032","RESPOP_AV","M","Y10-19","TOTAL","927"
"034032","RESPOP_AV","M","Y20-29","FRGAPO","367"
"034032","RESPOP_AV","M","Y20-29","ITL","891"
"034032","RESPOP_AV","M","Y20-29","TOTAL","1258"
"034032","RESPOP_AV","M","Y30-39","FRGAPO","352"
"034032","RESPOP_AV","M","Y30-39","ITL","793"
"034032","RESPOP_AV","M","Y30-39","TOTAL","1145"
"034032","RESPOP_AV","M","Y40-49","FRGAPO","303"
"034032","RESPOP_AV","M","Y40-49","ITL","1096"
"034032","RESPOP_AV","M","Y40-49","TOTAL","1399"
"034032","RESPOP_AV","M","Y50-59","FRGAPO","193"
"034032","RESPOP_AV","M","Y50-59","ITL","1485"
"034032","RESPOP_AV","M","Y50-59","TOTAL","1678"
"034032","RESPOP_AV","M","Y60-69","FRGAPO","74"
"034032","RESPOP_AV","M","Y60-69","ITL","1279"
"034032","RESPOP_AV","M","Y60-69","TOTAL","1353"
"034032","RESPOP_AV","M","Y70-79","FRGAPO","28"
"034032","RESPOP_AV","M","Y70-79","ITL","908"
"034032","RESPOP_AV","M","Y70-79","TOTAL","936"
"034032","RESPOP_AV","M","Y80-89","FRGAPO","18"
"034032","RESPOP_AV","M","Y80-89","ITL","561"
"034032","RESPOP_AV","M","Y80-89","TOTAL","579"
"034032","RESPOP_AV","M","Y90-99","FRGAPO","1"
"034032","RESPOP_AV","M","Y90-99","ITL","101"
"034032","RESPOP_AV","M","Y90-99","TOTAL","102"
"034032","RESPOP_AV","T","TOTAL","FRGAPO","3225"
"034032","RESPOP_AV","T","TOTAL","ITL","17085"
"034032","RESPOP_AV","T","TOTAL","TOTAL","20310"
"034032","RESPOP_AV","T","Y_GE100","ITL","10"
"034032","RESPOP_AV","T","Y_GE100","TOTAL","10"
"034032","RESPOP_AV","T","Y0-9","FRGAPO","408"
"034032","RESPOP_AV","T","Y0-9","ITL","1124"
"034032","RESPOP_AV","T","Y0-9","TOTAL","1532"
"034032","RESPOP_AV","T","Y10-19","FRGAPO","299"
"034032","RESPOP_AV","T","Y10-19","ITL","1494"
"034032","RESPOP_AV","T","Y10-19","TOTAL","1793"
"034032","RESPOP_AV","T","Y20-29","FRGAPO","587"
"034032","RESPOP_AV","T","Y20-29","ITL","1610"
"034032","RESPOP_AV","T","Y20-29","TOTAL","2197"
"034032","RESPOP_AV","T","Y30-39","FRGAPO","655"
"034032","RESPOP_AV","T","Y30-39","ITL","1542"
"034032","RESPOP_AV","T","Y30-39","TOTAL","2197"
"034032","RESPOP_AV","T","Y40-49","FRGAPO","558"
"034032","RESPOP_AV","T","Y40-49","ITL","2082"
"034032","RESPOP_AV","T","Y40-49","TOTAL","2640"
"034032","RESPOP_AV","T","Y50-59","FRGAPO","413"
"034032","RESPOP_AV","T","Y50-59","ITL","2983"
"034032","RESPOP_AV","T","Y50-59","TOTAL","3396"
"034032","RESPOP_AV","T","Y60-69","FRGAPO","186"
"034032","RESPOP_AV","T","Y60-69","ITL","2539"
"034032","RESPOP_AV","T","Y60-69","TOTAL","2725"
"034032","RESPOP_AV","T","Y70-79","FRGAPO","83"
"034032","RESPOP_AV","T","Y70-79","ITL","1954"
"034032","RESPOP_AV","T","Y70-79","TOTAL","2037"
"034032","RESPOP_AV","T","Y80-89","FRGAPO","33"
"034032","RESPOP_AV","T","Y80-89","ITL","1399"
"034032","RESPOP_AV","T","Y80-89","TOTAL","1432"
"034032","RESPOP_AV","T","Y90-99","FRGAPO","3"
"034032","RESPOP_AV","T","Y90-99","ITL","348"
"034032","RESPOP_AV","T","Y90-99","TOTAL","351"
"034033","RESPOP_AV","F","TOTAL","FRGAPO","398"
"034033","RESPOP_AV","F","TOTAL","ITL","2554"
"034033","RESPOP_AV","F","TOTAL","TOTAL","2952"
"034033","RESPOP_AV","F","Y_GE100","ITL","4"
"034033","RESPOP_AV","F","Y_GE100","TOTAL","4"
"034033","RESPOP_AV","F","Y0-9","FRGAPO","53"
"034033","RESPOP_AV","F","Y0-9","ITL","200"
"034033","RESPOP_AV","F","Y0-9","TOTAL","253"
"034033","RESPOP_AV","F","Y10-19","FRGAPO","43"
"034033","RESPOP_AV","F","Y10-19","ITL","235"
"034033","RESPOP_AV","F","Y10-19","TOTAL","278"
"034033","RESPOP_AV","F","Y20-29","FRGAPO","39"
"034033","RESPOP_AV","F","Y20-29","ITL","228"
"034033","RESPOP_AV","F","Y20-29","TOTAL","267"
"034033","RESPOP_AV","F","Y30-39","FRGAPO","79"
"034033","RESPOP_AV","F","Y30-39","ITL","285"
"034033","RESPOP_AV","F","Y30-39","TOTAL","364"
"034033","RESPOP_AV","F","Y40-49","FRGAPO","79"
"034033","RESPOP_AV","F","Y40-49","ITL","332"
"034033","RESPOP_AV","F","Y40-49","TOTAL","411"
"034033","RESPOP_AV","F","Y50-59","FRGAPO","55"
"034033","RESPOP_AV","F","Y50-59","ITL","406"
"034033","RESPOP_AV","F","Y50-59","TOTAL","461"
"034033","RESPOP_AV","F","Y60-69","FRGAPO","32"
"034033","RESPOP_AV","F","Y60-69","ITL","333"
"034033","RESPOP_AV","F","Y60-69","TOTAL","365"
"034033","RESPOP_AV","F","Y70-79","FRGAPO","12"
"034033","RESPOP_AV","F","Y70-79","ITL","271"
"034033","RESPOP_AV","F","Y70-79","TOTAL","283"
"034033","RESPOP_AV","F","Y80-89","FRGAPO","5"
"034033","RESPOP_AV","F","Y80-89","ITL","200"
"034033","RESPOP_AV","F","Y80-89","TOTAL","205"
"034033","RESPOP_AV","F","Y90-99","FRGAPO","1"
"034033","RESPOP_AV","F","Y90-99","ITL","60"
"034033","RESPOP_AV","F","Y90-99","TOTAL","61"
"034033","RESPOP_AV","M","TOTAL","FRGAPO","356"
"034033","RESPOP_AV","M","TOTAL","ITL","2564"
"034033","RESPOP_AV","M","TOTAL","TOTAL","2920"
"034033","RESPOP_AV","M","Y0-9","FRGAPO","56"
"034033","RESPOP_AV","M","Y0-9","ITL","216"
"034033","RESPOP_AV","M","Y0-9","TOTAL","272"
"034033","RESPOP_AV","M","Y10-19","FRGAPO","49"
"034033","RESPOP_AV","M","Y10-19","ITL","262"
"034033","RESPOP_AV","M","Y10-19","TOTAL","311"
"034033","RESPOP_AV","M","Y20-29","FRGAPO","55"
"034033","RESPOP_AV","M","Y20-29","ITL","247"
"034033","RESPOP_AV","M","Y20-29","TOTAL","302"
"034033","RESPOP_AV","M","Y30-39","FRGAPO","61"
"034033","RESPOP_AV","M","Y30-39","ITL","271"
"034033","RESPOP_AV","M","Y30-39","TOTAL","332"
"034033","RESPOP_AV","M","Y40-49","FRGAPO","65"
"034033","RESPOP_AV","M","Y40-49","ITL","362"
"034033","RESPOP_AV","M","Y40-49","TOTAL","427"
"034033","RESPOP_AV","M","Y50-59","FRGAPO","42"
"034033","RESPOP_AV","M","Y50-59","ITL","424"
"034033","RESPOP_AV","M","Y50-59","TOTAL","466"
"034033","RESPOP_AV","M","Y60-69","FRGAPO","16"
"034033","RESPOP_AV","M","Y60-69","ITL","341"
"034033","RESPOP_AV","M","Y60-69","TOTAL","357"
"034033","RESPOP_AV","M","Y70-79","FRGAPO","8"
"034033","RESPOP_AV","M","Y70-79","ITL","273"
"034033","RESPOP_AV","M","Y70-79","TOTAL","281"
"034033","RESPOP_AV","M","Y80-89","FRGAPO","4"
"034033","RESPOP_AV","M","Y80-89","ITL","134"
"034033","RESPOP_AV","M","Y80-89","TOTAL","138"
"034033","RESPOP_AV","M","Y90-99","ITL","34"
"034033","RESPOP_AV","M","Y90-99","TOTAL","34"
"034033","RESPOP_AV","T","TOTAL","FRGAPO","754"
"034033","RESPOP_AV","T","TOTAL","ITL","5118"
"034033","RESPOP_AV","T","TOTAL","TOTAL","5872"
"034033","RESPOP_AV","T","Y_GE100","ITL","4"
"034033","RESPOP_AV","T","Y_GE100","TOTAL","4"
"034033","RESPOP_AV","T","Y0-9","FRGAPO","109"
"034033","RESPOP_AV","T","Y0-9","ITL","416"
"034033","RESPOP_AV","T","Y0-9","TOTAL","525"
"034033","RESPOP_AV","T","Y10-19","FRGAPO","92"
"034033","RESPOP_AV","T","Y10-19","ITL","497"
"034033","RESPOP_AV","T","Y10-19","TOTAL","589"
"034033","RESPOP_AV","T","Y20-29","FRGAPO","94"
"034033","RESPOP_AV","T","Y20-29","ITL","475"
"034033","RESPOP_AV","T","Y20-29","TOTAL","569"
"034033","RESPOP_AV","T","Y30-39","FRGAPO","140"
"034033","RESPOP_AV","T","Y30-39","ITL","556"
"034033","RESPOP_AV","T","Y30-39","TOTAL","696"
"034033","RESPOP_AV","T","Y40-49","FRGAPO","144"
"034033","RESPOP_AV","T","Y40-49","ITL","694"
"034033","RESPOP_AV","T","Y40-49","TOTAL","838"
"034033","RESPOP_AV","T","Y50-59","FRGAPO","97"
"034033","RESPOP_AV","T","Y50-59","ITL","830"
"034033","RESPOP_AV","T","Y50-59","TOTAL","927"
"034033","RESPOP_AV","T","Y60-69","FRGAPO","48"
"034033","RESPOP_AV","T","Y60-69","ITL","674"
"034033","RESPOP_AV","T","Y60-69","TOTAL","722"
"034033","RESPOP_AV","T","Y70-79","FRGAPO","20"
"034033","RESPOP_AV","T","Y70-79","ITL","544"
"034033","RESPOP_AV","T","Y70-79","TOTAL","564"
"034033","RESPOP_AV","T","Y80-89","FRGAPO","9"
"034033","RESPOP_AV","T","Y80-89","ITL","334"
"034033","RESPOP_AV","T","Y80-89","TOTAL","343"
"034033","RESPOP_AV","T","Y90-99","FRGAPO","1"
"034033","RESPOP_AV","T","Y90-99","ITL","94"
"034033","RESPOP_AV","T","Y90-99","TOTAL","95"
"034035","RESPOP_AV","F","TOTAL","FRGAPO","83"
"034035","RESPOP_AV","F","TOTAL","ITL","719"
"034035","RESPOP_AV","F","TOTAL","TOTAL","802"
"034035","RESPOP_AV","F","Y_GE100","ITL","1"
"034035","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034035","RESPOP_AV","F","Y0-9","FRGAPO","10"
"034035","RESPOP_AV","F","Y0-9","ITL","43"
"034035","RESPOP_AV","F","Y0-9","TOTAL","53"
"034035","RESPOP_AV","F","Y10-19","FRGAPO","8"
"034035","RESPOP_AV","F","Y10-19","ITL","47"
"034035","RESPOP_AV","F","Y10-19","TOTAL","55"
"034035","RESPOP_AV","F","Y20-29","FRGAPO","8"
"034035","RESPOP_AV","F","Y20-29","ITL","55"
"034035","RESPOP_AV","F","Y20-29","TOTAL","63"
"034035","RESPOP_AV","F","Y30-39","FRGAPO","18"
"034035","RESPOP_AV","F","Y30-39","ITL","53"
"034035","RESPOP_AV","F","Y30-39","TOTAL","71"
"034035","RESPOP_AV","F","Y40-49","FRGAPO","13"
"034035","RESPOP_AV","F","Y40-49","ITL","92"
"034035","RESPOP_AV","F","Y40-49","TOTAL","105"
"034035","RESPOP_AV","F","Y50-59","FRGAPO","10"
"034035","RESPOP_AV","F","Y50-59","ITL","131"
"034035","RESPOP_AV","F","Y50-59","TOTAL","141"
"034035","RESPOP_AV","F","Y60-69","FRGAPO","15"
"034035","RESPOP_AV","F","Y60-69","ITL","113"
