cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,unita_misura,fonte
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2009,35.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2010,36.7,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2011,33.4,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2012,34.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2013,34.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2014,32,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2015,32.4,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2016,30.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2017,32.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2018,33.6,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2019,35.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2020,36.3,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2021,39.3,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Bologna,provincia,2022,38.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2004,25.4,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2005,24.6,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2006,20.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2007,27.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2008,26.8,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2009,26.6,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2010,25.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2011,23.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2012,23.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2013,26.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2014,24.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2015,25.3,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2016,25.4,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2017,29.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2018,29,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2019,29.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2020,27.3,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2021,33.8,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ferrara,provincia,2022,30.8,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2004,25.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2005,27.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2006,25.6,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2007,29.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2008,26.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2009,34.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2010,33,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2011,27.8,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2012,26.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2013,26.6,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2014,26.3,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2015,27,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2016,26.8,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2017,28.3,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2018,29.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2019,30.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2020,29.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2021,31.6,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Ravenna,provincia,2022,34.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2004,20.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2005,20.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2006,19,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2007,20,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2008,24,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2009,26.1,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2010,25.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2011,23.7,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2012,20.7,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2013,19.5,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2014,21.9,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2015,19.2,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
12SER002,Bambini che hanno usufruito dei servizi comunali per l'infanzia,Totale,Forlì-Cesena,provincia,2016,21.4,Valori percentuali,Istat - Indagine sugli interventi e i servizi sociali dei comuni singoli e associati
